"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
adres_dagen_op_adres: 0
","Ja",54,0.48,0.119,0.037037037037037,0.203703703703704,-6.2962962962963,10.3703703703704,"real"
"2","IV: 
adres_dagen_op_adres: 1
","Ja",9,0.61,0.173,0.333333333333333,0.555555555555556,23.3333333333333,45.5555555555556,"real"
"3","IV: 
adres_dagen_op_adres: 10
","Ja",1,0.4,NA,0,0,-10,-10,"real"
"4","IV: 
adres_dagen_op_adres: 100
","Ja",3,0.651,0.11,0.666666666666667,0.666666666666667,56.6666666666667,56.6666666666667,"real"
"5","IV: 
adres_dagen_op_adres: 1000
","Ja",3,0.582,0.044,0,0.666666666666667,-10,56.6666666666667,"real"
"6","IV: 
adres_dagen_op_adres: 0
","Ja",12645,0.508,0.145,0.110478449980229,0.309845788849348,1.04784499802293,20.9845788849348,"real_conditional"
"7","IV: 
adres_dagen_op_adres: 1
","Ja",12645,0.508,0.145,0.110478449980229,0.309845788849348,1.04784499802293,20.9845788849348,"real_conditional"
"8","IV: 
adres_dagen_op_adres: 10
","Ja",12645,0.507,0.145,0.109608540925267,0.30699881376038,0.96085409252669,20.699881376038,"real_conditional"
"9","IV: 
adres_dagen_op_adres: 100
","Ja",12645,0.497,0.148,0.10344009489917,0.288651640964808,0.344009489916962,18.8651640964808,"real_conditional"
"10","IV: 
adres_dagen_op_adres: 1000
","Ja",12645,0.493,0.15,0.101067615658363,0.283432186635034,0.106761565836298,18.3432186635034,"real_conditional"
"11","IV: 
adres_dagen_op_adres: 1000
","Ja",1,0.511,NA,0,0,-10,-10,"synth"
"12","IV: 
adres_dagen_op_adres: 0
","Ja",12508,0.622,0.081,0.117125039974416,0.685081547809402,1.71250399744164,58.5081547809402,"synth_conditional"
"13","IV: 
adres_dagen_op_adres: 1
","Ja",12508,0.622,0.081,0.117125039974416,0.685081547809402,1.71250399744164,58.5081547809402,"synth_conditional"
"14","IV: 
adres_dagen_op_adres: 10
","Ja",12508,0.619,0.082,0.10729133354653,0.668212344099776,0.729133354653022,56.8212344099776,"synth_conditional"
"15","IV: 
adres_dagen_op_adres: 100
","Ja",12508,0.613,0.083,0.095458906299968,0.64134953629677,-0.454109370003199,54.134953629677,"synth_conditional"
"16","IV: 
adres_dagen_op_adres: 1000
","Ja",12508,0.61,0.085,0.0944195714742565,0.633754397185801,-0.558042852574353,53.3754397185801,"synth_conditional"
