"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
instrument_aantal_laatstejaar: 0
","Ja",6515,0.462,0.148,0.059247889485802,0.225633154259401,-4.0752110514198,12.5633154259401,"real"
"2","IV: 
instrument_aantal_laatstejaar: 1
","Ja",3573,0.485,0.148,0.0876014553596418,0.265323257766583,-1.23985446403583,16.5323257766583,"real"
"3","IV: 
instrument_aantal_laatstejaar: 10
","Ja",1,0.328,NA,0,0,-10,-10,"real"
"4","IV: 
instrument_aantal_laatstejaar: 2
","Ja",1422,0.537,0.149,0.164556962025316,0.365682137834037,6.45569620253164,26.5682137834037,"real"
"5","IV: 
instrument_aantal_laatstejaar: 3
","Ja",642,0.582,0.145,0.244548286604361,0.495327102803738,14.4548286604361,39.5327102803738,"real"
"6","IV: 
instrument_aantal_laatstejaar: 4
","Ja",283,0.61,0.142,0.314487632508834,0.593639575971731,21.4487632508834,49.3639575971731,"real"
"7","IV: 
instrument_aantal_laatstejaar: 5
","Ja",123,0.637,0.127,0.390243902439024,0.634146341463415,29.0243902439024,53.4146341463415,"real"
"8","IV: 
instrument_aantal_laatstejaar: 6
","Ja",54,0.662,0.115,0.444444444444444,0.722222222222222,34.4444444444444,62.2222222222222,"real"
"9","IV: 
instrument_aantal_laatstejaar: 7
","Ja",21,0.651,0.1,0.428571428571429,0.761904761904762,32.8571428571429,66.1904761904762,"real"
"10","IV: 
instrument_aantal_laatstejaar: 8
","Ja",10,0.685,0.072,0.5,0.9,40,80,"real"
"11","IV: 
instrument_aantal_laatstejaar: 9
","Ja",1,0.59,NA,0,0,-10,-10,"real"
"12","IV: 
instrument_aantal_laatstejaar: 0
","Ja",12645,0.489,0.153,0.0998813760379597,0.281613285883749,-0.0118623962040335,18.1613285883749,"real_conditional"
