"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
pla_hist_pla_categorie_doelstelling_11: 0
","Ja",11304,0.483,0.156,0.0999646142958245,0.271408351026185,-0.00353857041755223,17.1408351026185,"real"
"2","IV: 
pla_hist_pla_categorie_doelstelling_11: 1
","Ja",1172,0.538,0.12,0.0921501706484642,0.354948805460751,-0.784982935153584,25.4948805460751,"real"
"3","IV: 
pla_hist_pla_categorie_doelstelling_11: 2
","Ja",149,0.575,0.113,0.154362416107383,0.476510067114094,5.43624161073825,37.6510067114094,"real"
"4","IV: 
pla_hist_pla_categorie_doelstelling_11: 3
","Ja",18,0.614,0.074,0.222222222222222,0.611111111111111,12.2222222222222,51.1111111111111,"real"
"5","IV: 
pla_hist_pla_categorie_doelstelling_11: 4
","Ja",2,0.46,0.091,0,0,-10,-10,"real"
"6","IV: 
pla_hist_pla_categorie_doelstelling_11: 0
","Ja",12645,0.489,0.153,0.100197706603401,0.28208778173191,0.0197706603400558,18.208778173191,"real_conditional"
"7","IV: 
pla_hist_pla_categorie_doelstelling_11: 1
","Ja",12645,0.49,0.153,0.100672202451562,0.283353103993673,0.0672202451561868,18.3353103993673,"real_conditional"
"8","IV: 
pla_hist_pla_categorie_doelstelling_11: 2
","Ja",12645,0.489,0.152,0.0980624752866746,0.279003558718861,-0.193752471332544,17.9003558718861,"real_conditional"
"9","IV: 
pla_hist_pla_categorie_doelstelling_11: 3
","Ja",12645,0.489,0.152,0.0980624752866746,0.279003558718861,-0.193752471332544,17.9003558718861,"real_conditional"
"10","IV: 
pla_hist_pla_categorie_doelstelling_11: 4
","Ja",12645,0.489,0.152,0.0980624752866746,0.279003558718861,-0.193752471332544,17.9003558718861,"real_conditional"
"11","IV: 
pla_hist_pla_categorie_doelstelling_11: 0
","Ja",9761,0.609,0.087,0.0989652699518492,0.623706587439811,-0.103473004815081,52.3706587439811,"synth"
"12","IV: 
pla_hist_pla_categorie_doelstelling_11: 1
","Ja",2881,0.622,0.078,0.103783408538702,0.700451232211038,0.378340853870184,60.0451232211038,"synth"
"13","IV: 
pla_hist_pla_categorie_doelstelling_11: 2
","Ja",3,0.648,0.018,0,1,-10,90,"synth"
"14","IV: 
pla_hist_pla_categorie_doelstelling_11: 0
","Ja",12508,0.612,0.085,0.0996961944355612,0.640230252638311,-0.0303805564438764,54.0230252638312,"synth_conditional"
"15","IV: 
pla_hist_pla_categorie_doelstelling_11: 1
","Ja",12508,0.612,0.085,0.100335785097538,0.643668052446434,0.0335785097537566,54.3668052446434,"synth_conditional"
"16","IV: 
pla_hist_pla_categorie_doelstelling_11: 2
","Ja",12508,0.611,0.085,0.0937799808122801,0.637272145826671,-0.622001918771986,53.7272145826671,"synth_conditional"
"17","IV: 
pla_hist_pla_categorie_doelstelling_11: 3
","Ja",12508,0.611,0.085,0.0937799808122801,0.637272145826671,-0.622001918771986,53.7272145826671,"synth_conditional"
"18","IV: 
pla_hist_pla_categorie_doelstelling_11: 4
","Ja",12508,0.611,0.085,0.0937799808122801,0.637272145826671,-0.622001918771986,53.7272145826671,"synth_conditional"
