"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
contacten_soort_document__uitgaand_: 0
","Ja",8,0.545,0.11,0,0.25,-10,15,"real"
"2","IV: 
contacten_soort_document__uitgaand_: 1
","Ja",85,0.533,0.146,0.141176470588235,0.4,4.11764705882353,30,"real"
"3","IV: 
contacten_soort_document__uitgaand_: 10
","Ja",438,0.461,0.149,0.0616438356164384,0.21689497716895,-3.83561643835617,11.689497716895,"real"
"4","IV: 
contacten_soort_document__uitgaand_: 15
","Ja",458,0.466,0.146,0.0480349344978166,0.224890829694323,-5.19650655021834,12.4890829694323,"real"
"5","IV: 
contacten_soort_document__uitgaand_: 2
","Ja",115,0.484,0.141,0.0521739130434783,0.252173913043478,-4.78260869565217,15.2173913043478,"real"
"6","IV: 
contacten_soort_document__uitgaand_: 20
","Ja",360,0.468,0.15,0.0666666666666667,0.230555555555556,-3.33333333333333,13.0555555555556,"real"
"7","IV: 
contacten_soort_document__uitgaand_: 3
","Ja",195,0.503,0.147,0.102564102564103,0.307692307692308,0.256410256410255,20.7692307692308,"real"
"8","IV: 
contacten_soort_document__uitgaand_: 30
","Ja",196,0.512,0.143,0.107142857142857,0.306122448979592,0.714285714285713,20.6122448979592,"real"
"9","IV: 
contacten_soort_document__uitgaand_: 4
","Ja",229,0.492,0.144,0.074235807860262,0.310043668122271,-2.5764192139738,21.0043668122271,"real"
"10","IV: 
contacten_soort_document__uitgaand_: 5
","Ja",284,0.494,0.152,0.0985915492957746,0.299295774647887,-0.140845070422536,19.9295774647887,"real"
"11","IV: 
contacten_soort_document__uitgaand_: 0
","Ja",12645,0.484,0.153,0.0938710952945828,0.271174377224199,-0.612890470541717,17.1174377224199,"real_conditional"
"12","IV: 
contacten_soort_document__uitgaand_: 1
","Ja",12645,0.484,0.153,0.0938710952945828,0.271174377224199,-0.612890470541717,17.1174377224199,"real_conditional"
"13","IV: 
contacten_soort_document__uitgaand_: 10
","Ja",12645,0.489,0.153,0.0990905496243575,0.279952550415184,-0.0909450375642551,17.9952550415184,"real_conditional"
"14","IV: 
contacten_soort_document__uitgaand_: 15
","Ja",12645,0.489,0.153,0.0997232107552392,0.280189798339265,-0.0276789244760794,18.0189798339265,"real_conditional"
