"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
contacten_soort_telefoontje__inkomend_: 0
","Ja",2489,0.486,0.153,0.0924065889915629,0.2840498192045,-0.759341100843713,18.40498192045,"real"
"2","IV: 
contacten_soort_telefoontje__inkomend_: 1
","Ja",2234,0.481,0.155,0.094449418084154,0.270367054610564,-0.555058191584602,17.0367054610564,"real"
"3","IV: 
contacten_soort_telefoontje__inkomend_: 10
","Ja",176,0.516,0.158,0.181818181818182,0.323863636363636,8.18181818181818,22.3863636363636,"real"
"4","IV: 
contacten_soort_telefoontje__inkomend_: 15
","Ja",54,0.532,0.163,0.185185185185185,0.444444444444444,8.51851851851852,34.4444444444444,"real"
"5","IV: 
contacten_soort_telefoontje__inkomend_: 2
","Ja",1899,0.476,0.151,0.0847814639283834,0.250131648235914,-1.52185360716166,15.0131648235914,"real"
"6","IV: 
contacten_soort_telefoontje__inkomend_: 20
","Ja",18,0.521,0.143,0.166666666666667,0.333333333333333,6.66666666666667,23.3333333333333,"real"
"7","IV: 
contacten_soort_telefoontje__inkomend_: 3
","Ja",1437,0.485,0.154,0.0904662491301322,0.268615170494085,-0.953375086986778,16.8615170494085,"real"
"8","IV: 
contacten_soort_telefoontje__inkomend_: 30
","Ja",5,0.509,0.183,0.2,0.2,10,10,"real"
"9","IV: 
contacten_soort_telefoontje__inkomend_: 4
","Ja",1105,0.489,0.153,0.0932126696832579,0.285972850678733,-0.678733031674209,18.5972850678733,"real"
"10","IV: 
contacten_soort_telefoontje__inkomend_: 5
","Ja",841,0.496,0.153,0.107015457788347,0.291319857312723,0.70154577883472,19.1319857312723,"real"
"11","IV: 
contacten_soort_telefoontje__inkomend_: 0
","Ja",12645,0.489,0.154,0.100434954527481,0.281692368525109,0.0434954527481213,18.1692368525109,"real_conditional"
"12","IV: 
contacten_soort_telefoontje__inkomend_: 1
","Ja",12645,0.489,0.154,0.100434954527481,0.281692368525109,0.0434954527481213,18.1692368525109,"real_conditional"
"13","IV: 
contacten_soort_telefoontje__inkomend_: 10
","Ja",12645,0.488,0.153,0.0986160537761961,0.279715302491103,-0.138394622380388,17.9715302491103,"real_conditional"
"14","IV: 
contacten_soort_telefoontje__inkomend_: 15
","Ja",12645,0.485,0.152,0.0933965994464215,0.272123368920522,-0.66034005535785,17.2123368920522,"real_conditional"
"15","IV: 
contacten_soort_telefoontje__inkomend_: 2
","Ja",12645,0.49,0.153,0.100434954527481,0.282878608145512,0.0434954527481213,18.2878608145512,"real_conditional"
"16","IV: 
contacten_soort_telefoontje__inkomend_: 20
","Ja",12645,0.484,0.151,0.091419533412416,0.26801107156979,-0.858046658758403,16.801107156979,"real_conditional"
"17","IV: 
contacten_soort_telefoontje__inkomend_: 3
","Ja",12645,0.49,0.154,0.100909450375643,0.284143930407276,0.0909450375642537,18.4143930407276,"real_conditional"
"18","IV: 
contacten_soort_telefoontje__inkomend_: 30
","Ja",12645,0.484,0.151,0.091419533412416,0.26801107156979,-0.858046658758403,16.801107156979,"real_conditional"
"19","IV: 
contacten_soort_telefoontje__inkomend_: 4
","Ja",12645,0.49,0.154,0.101146698299723,0.284697508896797,0.114669829972321,18.4697508896797,"real_conditional"
"20","IV: 
contacten_soort_telefoontje__inkomend_: 5
","Ja",12645,0.49,0.154,0.101146698299723,0.284697508896797,0.114669829972321,18.4697508896797,"real_conditional"
"21","IV: 
contacten_soort_telefoontje__inkomend_: 90
","Ja",12645,0.484,0.151,0.091419533412416,0.26801107156979,-0.858046658758403,16.801107156979,"real_conditional"
"22","IV: 
contacten_soort_telefoontje__inkomend_: 0
","Ja",529,0.607,0.091,0.102079395085066,0.652173913043478,0.207939508506616,55.2173913043478,"synth"
"23","IV: 
contacten_soort_telefoontje__inkomend_: 1
","Ja",1410,0.607,0.09,0.101418439716312,0.617021276595745,0.141843971631204,51.7021276595745,"synth"
"24","IV: 
contacten_soort_telefoontje__inkomend_: 10
","Ja",424,0.62,0.077,0.0849056603773585,0.700471698113208,-1.50943396226415,60.0471698113208,"synth"
