"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
contacten_onderwerp_traject: 0
contacten_onderwerp_boolean_traject: 0
","Ja",2838,0.509,0.147,0.110641296687808,0.325933756166314,1.06412966878083,22.5933756166314,"real"
"2","IV: 
contacten_onderwerp_traject: 1
contacten_onderwerp_boolean_traject: 1
","Ja",1894,0.477,0.148,0.0839493136219641,0.248680042238648,-1.60506863780359,14.8680042238648,"real"
"3","IV: 
contacten_onderwerp_traject: 10
contacten_onderwerp_boolean_traject: 1
","Ja",269,0.487,0.162,0.107806691449814,0.297397769516729,0.780669144981412,19.7397769516729,"real"
"4","IV: 
contacten_onderwerp_traject: 15
contacten_onderwerp_boolean_traject: 1
","Ja",81,0.561,0.149,0.160493827160494,0.45679012345679,6.04938271604938,35.679012345679,"real"
"5","IV: 
contacten_onderwerp_traject: 2
contacten_onderwerp_boolean_traject: 1
","Ja",1449,0.48,0.151,0.0917874396135266,0.260179434092478,-0.821256038647343,16.0179434092478,"real"
"6","IV: 
contacten_onderwerp_traject: 20
contacten_onderwerp_boolean_traject: 1
","Ja",45,0.584,0.164,0.266666666666667,0.488888888888889,16.6666666666667,38.8888888888889,"real"
"7","IV: 
contacten_onderwerp_traject: 3
contacten_onderwerp_boolean_traject: 1
","Ja",1157,0.475,0.149,0.0769230769230769,0.243733794295592,-2.30769230769231,14.3733794295592,"real"
"8","IV: 
contacten_onderwerp_traject: 30
contacten_onderwerp_boolean_traject: 1
","Ja",7,0.641,0.057,0.142857142857143,0.714285714285714,4.28571428571428,61.4285714285714,"real"
"9","IV: 
contacten_onderwerp_traject: 4
contacten_onderwerp_boolean_traject: 1
","Ja",980,0.469,0.154,0.0857142857142857,0.244897959183673,-1.42857142857143,14.4897959183673,"real"
"10","IV: 
contacten_onderwerp_traject: 5
contacten_onderwerp_boolean_traject: 1
","Ja",771,0.463,0.158,0.0778210116731518,0.236057068741894,-2.21789883268483,13.6057068741894,"real"
"11","IV: 
contacten_onderwerp_traject: 70
contacten_onderwerp_boolean_traject: 1
","Ja",1,0.636,NA,0,1,-10,90,"real"
"12","IV: 
contacten_onderwerp_traject: 0
contacten_onderwerp_boolean_traject: 0
","Ja",12645,0.489,0.153,0.100355871886121,0.283036773428232,0.035587188612099,18.3036773428232,"real_conditional"
"13","IV: 
contacten_onderwerp_traject: 1
contacten_onderwerp_boolean_traject: 1
","Ja",12645,0.489,0.153,0.099644128113879,0.282325029655991,-0.0355871886121004,18.2325029655991,"real_conditional"
"14","IV: 
contacten_onderwerp_traject: 10
contacten_onderwerp_boolean_traject: 1
","Ja",12645,0.489,0.153,0.099644128113879,0.281455120601028,-0.0355871886121004,18.1455120601028,"real_conditional"
"15","IV: 
contacten_onderwerp_traject: 15
contacten_onderwerp_boolean_traject: 1
","Ja",12645,0.49,0.153,0.100355871886121,0.283115856069593,0.035587188612099,18.3115856069593,"real_conditional"
"16","IV: 
contacten_onderwerp_traject: 2
contacten_onderwerp_boolean_traject: 1
","Ja",12645,0.489,0.153,0.099644128113879,0.282325029655991,-0.0355871886121004,18.2325029655991,"real_conditional"
"17","IV: 
contacten_onderwerp_traject: 20
contacten_onderwerp_boolean_traject: 1
","Ja",12645,0.49,0.153,0.100355871886121,0.283115856069593,0.035587188612099,18.3115856069593,"real_conditional"
