"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
afspraak_signaal_voor_medewerker: 0
","Ja",4504,0.533,0.158,0.177175843694494,0.394982238010657,7.71758436944938,29.4982238010657,"real"
"2","IV: 
afspraak_signaal_voor_medewerker: 1
","Ja",1878,0.481,0.15,0.0835995740149095,0.270500532481363,-1.64004259850905,17.0500532481363,"real"
"3","IV: 
afspraak_signaal_voor_medewerker: 10
","Ja",175,0.454,0.144,0.0285714285714286,0.2,-7.14285714285714,10,"real"
"4","IV: 
afspraak_signaal_voor_medewerker: 15
","Ja",50,0.471,0.148,0.08,0.2,-2,10,"real"
"5","IV: 
afspraak_signaal_voor_medewerker: 2
","Ja",1443,0.468,0.151,0.0734580734580735,0.236313236313236,-2.65419265419266,13.6313236313236,"real"
"6","IV: 
afspraak_signaal_voor_medewerker: 20
","Ja",11,0.505,0.163,0.181818181818182,0.363636363636364,8.18181818181818,26.3636363636364,"real"
"7","IV: 
afspraak_signaal_voor_medewerker: 3
","Ja",1136,0.453,0.143,0.0457746478873239,0.199823943661972,-5.42253521126761,9.98239436619718,"real"
"8","IV: 
afspraak_signaal_voor_medewerker: 30
","Ja",1,0.579,NA,0,0,-10,-10,"real"
"9","IV: 
afspraak_signaal_voor_medewerker: 4
","Ja",855,0.46,0.142,0.0421052631578947,0.196491228070175,-5.78947368421053,9.64912280701754,"real"
"10","IV: 
afspraak_signaal_voor_medewerker: 5
","Ja",615,0.461,0.138,0.0422764227642276,0.188617886178862,-5.77235772357724,8.86178861788618,"real"
"11","IV: 
afspraak_signaal_voor_medewerker: 0
","Ja",12645,0.494,0.152,0.103044681692369,0.289600632661131,0.304468169236852,18.9600632661131,"real_conditional"
"12","IV: 
afspraak_signaal_voor_medewerker: 1
","Ja",12645,0.486,0.152,0.0950573349149862,0.27489126136813,-0.494266508501384,17.489126136813,"real_conditional"
"13","IV: 
afspraak_signaal_voor_medewerker: 10
","Ja",12645,0.485,0.153,0.0944246737841044,0.273230525899565,-0.557532621589561,17.3230525899565,"real_conditional"
"14","IV: 
afspraak_signaal_voor_medewerker: 15
","Ja",12645,0.494,0.152,0.104310003954132,0.29268485567418,0.431000395413207,19.268485567418,"real_conditional"
"15","IV: 
afspraak_signaal_voor_medewerker: 2
","Ja",12645,0.485,0.153,0.0946619217081851,0.273784104389087,-0.533807829181494,17.3784104389087,"real_conditional"
"16","IV: 
afspraak_signaal_voor_medewerker: 20
","Ja",12645,0.504,0.15,0.111901937524713,0.311111111111111,1.19019375247133,21.1111111111111,"real_conditional"
"17","IV: 
afspraak_signaal_voor_medewerker: 3
","Ja",12645,0.485,0.153,0.0941874258600237,0.273151443258205,-0.581257413997628,17.3151443258205,"real_conditional"
"18","IV: 
afspraak_signaal_voor_medewerker: 30
","Ja",12645,0.504,0.15,0.111901937524713,0.311111111111111,1.19019375247133,21.1111111111111,"real_conditional"
"19","IV: 
afspraak_signaal_voor_medewerker: 4
","Ja",12645,0.485,0.153,0.0937129300118624,0.272518782127323,-0.628706998813761,17.2518782127323,"real_conditional"
"20","IV: 
afspraak_signaal_voor_medewerker: 5
","Ja",12645,0.485,0.153,0.0942665085013839,0.273072360616845,-0.573349149861606,17.3072360616845,"real_conditional"
"21","IV: 
afspraak_signaal_voor_medewerker: 0
","Ja",700,0.645,0.089,0.235714285714286,0.774285714285714,13.5714285714286,67.4285714285714,"synth"
"22","IV: 
afspraak_signaal_voor_medewerker: 1
","Ja",1731,0.627,0.087,0.146158290005777,0.700751010976314,4.6158290005777,60.0751010976314,"synth"
"23","IV: 
afspraak_signaal_voor_medewerker: 10
","Ja",278,0.594,0.083,0.0323741007194245,0.597122302158273,-6.76258992805756,49.7122302158273,"synth"
"24","IV: 
afspraak_signaal_voor_medewerker: 15
","Ja",16,0.613,0.08,0,0.6875,-10,58.75,"synth"
