"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 0
","Ja",7872,0.475,0.151,0.0792682926829268,0.254192073170732,-2.07317073170732,15.4192073170732,"real"
"2","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 1
","Ja",2338,0.497,0.152,0.104362703165098,0.295124037639008,0.436270316509837,19.5124037639008,"real"
"3","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 10
","Ja",10,0.629,0.183,0.6,0.6,50,50,"real"
"4","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 15
","Ja",5,0.723,0.089,0.6,1,50,90,"real"
"5","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 2
","Ja",1192,0.51,0.153,0.128355704697987,0.326342281879195,2.83557046979866,22.6342281879195,"real"
"6","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 3
","Ja",530,0.524,0.155,0.160377358490566,0.349056603773585,6.0377358490566,24.9056603773585,"real"
"7","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 4
","Ja",326,0.541,0.151,0.165644171779141,0.386503067484663,6.56441717791411,28.6503067484663,"real"
"8","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 5
","Ja",136,0.541,0.157,0.183823529411765,0.375,8.38235294117647,27.5,"real"
"9","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 0
","Ja",12645,0.489,0.153,0.0993277975484381,0.280664294187426,-0.0672202451561896,18.0664294187426,"real_conditional"
"10","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 1
","Ja",12645,0.49,0.153,0.100276789244761,0.282878608145512,0.0276789244760767,18.2878608145512,"real_conditional"
"11","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 10
","Ja",12645,0.487,0.153,0.0967180703835508,0.275523922499011,-0.32819296164492,17.5523922499011,"real_conditional"
"12","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 15
","Ja",12645,0.487,0.153,0.0967180703835508,0.275523922499011,-0.32819296164492,17.5523922499011,"real_conditional"
"13","IV: 
contacten_soort_afgelopenjaar_telefoontje__inkomend_: 2
","Ja",12645,0.49,0.153,0.100988533017003,0.284460260972716,0.098853301700276,18.4460260972716,"real_conditional"
