"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
persoonlijke_eigenschappen_spreektaal: 0
","Ja",6114,0.478,0.166,0.11432777232581,0.282466470395813,1.43277723258096,18.2466470395813,"real"
"2","IV: 
persoonlijke_eigenschappen_spreektaal: 1
","Ja",80,0.591,0.129,0.225,0.5625,12.5,46.25,"real"
"3","IV: 
persoonlijke_eigenschappen_spreektaal: 14
","Ja",19,0.472,0.119,0.0526315789473684,0.210526315789474,-4.73684210526316,11.0526315789474,"real"
"4","IV: 
persoonlijke_eigenschappen_spreektaal: 19
","Ja",46,0.477,0.13,0.0434782608695652,0.195652173913043,-5.65217391304348,9.56521739130435,"real"
"5","IV: 
persoonlijke_eigenschappen_spreektaal: 2
","Ja",42,0.546,0.122,0.0952380952380952,0.428571428571429,-0.476190476190477,32.8571428571429,"real"
"6","IV: 
persoonlijke_eigenschappen_spreektaal: 25
","Ja",22,0.465,0.134,0,0.0909090909090909,-10,-0.909090909090909,"real"
"7","IV: 
persoonlijke_eigenschappen_spreektaal: 3
","Ja",177,0.481,0.135,0.0451977401129944,0.265536723163842,-5.48022598870057,16.5536723163842,"real"
"8","IV: 
persoonlijke_eigenschappen_spreektaal: 4
","Ja",23,0.641,0.114,0.434782608695652,0.695652173913043,33.4782608695652,59.5652173913044,"real"
"9","IV: 
persoonlijke_eigenschappen_spreektaal: 5
","Ja",18,0.597,0.103,0.222222222222222,0.611111111111111,12.2222222222222,51.1111111111111,"real"
"10","IV: 
persoonlijke_eigenschappen_spreektaal: 57
","Ja",5271,0.5,0.14,0.0882185543540125,0.282868525896414,-1.17814456459875,18.2868525896414,"real"
"11","IV: 
persoonlijke_eigenschappen_spreektaal: 59
","Ja",58,0.5,0.115,0.0517241379310345,0.224137931034483,-4.82758620689655,12.4137931034483,"real"
"12","IV: 
persoonlijke_eigenschappen_spreektaal: 61
","Ja",17,0.544,0.122,0.117647058823529,0.235294117647059,1.76470588235294,13.5294117647059,"real"
"13","IV: 
persoonlijke_eigenschappen_spreektaal: 70
","Ja",77,0.481,0.159,0.103896103896104,0.272727272727273,0.38961038961039,17.2727272727273,"real"
"14","IV: 
persoonlijke_eigenschappen_spreektaal: 73
","Ja",316,0.474,0.13,0.0411392405063291,0.193037974683544,-5.88607594936709,9.30379746835443,"real"
"15","IV: 
persoonlijke_eigenschappen_spreektaal: 9
","Ja",30,0.567,0.137,0.2,0.4,10,30,"real"
"16","IV: 
persoonlijke_eigenschappen_spreektaal: 95
","Ja",79,0.431,0.123,0,0.126582278481013,-10,2.65822784810127,"real"
"17","IV: 
persoonlijke_eigenschappen_spreektaal: 96
","Ja",12,0.493,0.123,0.0833333333333333,0.166666666666667,-1.66666666666667,6.66666666666667,"real"
"18","IV: 
persoonlijke_eigenschappen_spreektaal: 99
","Ja",244,0.505,0.143,0.0860655737704918,0.299180327868852,-1.39344262295082,19.9180327868852,"real"
"19","IV: 
persoonlijke_eigenschappen_spreektaal: 0
","Ja",12645,0.493,0.154,0.105179913009095,0.291024120205615,0.51799130090945,19.1024120205615,"real_conditional"
"20","IV: 
persoonlijke_eigenschappen_spreektaal: 1
","Ja",12645,0.491,0.154,0.102016607354686,0.286358244365362,0.201660735468563,18.6358244365362,"real_conditional"
"21","IV: 
persoonlijke_eigenschappen_spreektaal: 14
","Ja",12645,0.488,0.153,0.0968762356662713,0.27868722815342,-0.312376433372875,17.868722815342,"real_conditional"
