"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
competentie_other: 0
","Ja",8959,0.463,0.152,0.0733340774640027,0.231164192432191,-2.66659225359973,13.1164192432191,"real"
"2","IV: 
competentie_other: 1
","Ja",817,0.557,0.132,0.162790697674419,0.403916768665851,6.27906976744186,30.3916768665851,"real"
"3","IV: 
competentie_other: 10
","Ja",15,0.56,0.144,0.266666666666667,0.466666666666667,16.6666666666667,36.6666666666667,"real"
"4","IV: 
competentie_other: 15
","Ja",1,0.574,NA,0,0,-10,-10,"real"
"5","IV: 
competentie_other: 2
","Ja",851,0.553,0.135,0.153936545240893,0.398354876615746,5.39365452408931,29.8354876615746,"real"
"6","IV: 
competentie_other: 3
","Ja",914,0.537,0.139,0.147702407002188,0.364332603938731,4.77024070021882,26.4332603938731,"real"
"7","IV: 
competentie_other: 4
","Ja",555,0.571,0.136,0.194594594594595,0.473873873873874,9.45945945945946,37.3873873873874,"real"
"8","IV: 
competentie_other: 5
","Ja",225,0.562,0.137,0.182222222222222,0.457777777777778,8.22222222222222,35.7777777777778,"real"
"9","IV: 
competentie_other: 0
","Ja",12645,0.489,0.153,0.100355871886121,0.282325029655991,0.035587188612099,18.2325029655991,"real_conditional"
"10","IV: 
competentie_other: 1
","Ja",12645,0.489,0.153,0.100355871886121,0.282325029655991,0.035587188612099,18.2325029655991,"real_conditional"
"11","IV: 
competentie_other: 10
","Ja",12645,0.487,0.153,0.0962435745353895,0.276314748912614,-0.375642546461052,17.6314748912614,"real_conditional"
"12","IV: 
competentie_other: 15
","Ja",12645,0.487,0.153,0.0962435745353895,0.276314748912614,-0.375642546461052,17.6314748912614,"real_conditional"
"13","IV: 
competentie_other: 2
","Ja",12645,0.489,0.153,0.100197706603401,0.28216686437327,0.0197706603400558,18.216686437327,"real_conditional"
"14","IV: 
competentie_other: 3
","Ja",12645,0.489,0.153,0.100197706603401,0.28216686437327,0.0197706603400558,18.216686437327,"real_conditional"
"15","IV: 
competentie_other: 4
","Ja",12645,0.489,0.153,0.099644128113879,0.281296955318308,-0.0355871886121004,18.1296955318308,"real_conditional"
"16","IV: 
competentie_other: 5
","Ja",12645,0.489,0.153,0.099644128113879,0.281296955318308,-0.0355871886121004,18.1296955318308,"real_conditional"
"17","IV: 
competentie_other: 0
","Ja",2411,0.591,0.089,0.0659477395271671,0.559104106180008,-3.40522604728329,45.9104106180008,"synth"
"18","IV: 
competentie_other: 1
","Ja",4642,0.606,0.086,0.0855234812580784,0.612882378285222,-1.44765187419216,51.2882378285222,"synth"
"19","IV: 
competentie_other: 2
","Ja",3243,0.621,0.081,0.112241751464693,0.680542707369719,1.22417514646932,58.0542707369719,"synth"
"20","IV: 
competentie_other: 3
","Ja",1537,0.628,0.079,0.14053350683149,0.71437865972674,4.05335068314899,61.437865972674,"synth"
"21","IV: 
competentie_other: 4
","Ja",633,0.639,0.076,0.154818325434439,0.767772511848341,5.48183254344392,66.7772511848341,"synth"
"22","IV: 
competentie_other: 5
","Ja",135,0.631,0.083,0.17037037037037,0.711111111111111,7.03703703703704,61.1111111111111,"synth"
"23","IV: 
competentie_other: 0
","Ja",12508,0.612,0.085,0.100335785097538,0.641429485129517,0.0335785097537566,54.1429485129517,"synth_conditional"
"24","IV: 
competentie_other: 1
","Ja",12508,0.612,0.085,0.100335785097538,0.641429485129517,0.0335785097537566,54.1429485129517,"synth_conditional"
"25","IV: 
competentie_other: 10
","Ja",12508,0.608,0.085,0.0873840741925168,0.623361048928686,-1.26159258074832,52.3361048928686,"synth_conditional"
"26","IV: 
competentie_other: 15
","Ja",12508,0.608,0.085,0.0873840741925168,0.623361048928686,-1.26159258074832,52.3361048928686,"synth_conditional"
"27","IV: 
competentie_other: 2
","Ja",12508,0.612,0.085,0.0994563479373201,0.640230252638311,-0.0543652062679895,54.0230252638312,"synth_conditional"
"28","IV: 
competentie_other: 3
","Ja",12508,0.612,0.085,0.0994563479373201,0.640230252638311,-0.0543652062679895,54.0230252638312,"synth_conditional"
"29","IV: 
competentie_other: 4
","Ja",12508,0.611,0.085,0.0968180364566677,0.635992964502718,-0.318196354333228,53.5992964502718,"synth_conditional"
"30","IV: 
competentie_other: 5
","Ja",12508,0.611,0.085,0.0968180364566677,0.635992964502718,-0.318196354333228,53.5992964502718,"synth_conditional"
