"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
adres_aantal_brp_adres: 1
","Ja",6123,0.46,0.156,0.0783929446349829,0.2286460885187,-2.16070553650172,12.86460885187,"real"
"2","IV: 
adres_aantal_brp_adres: 10
","Ja",70,0.613,0.104,0.257142857142857,0.6,15.7142857142857,50,"real"
"3","IV: 
adres_aantal_brp_adres: 2
","Ja",2902,0.489,0.149,0.093039283252929,0.270847691247416,-0.696071674707099,17.0847691247416,"real"
"4","IV: 
adres_aantal_brp_adres: 25
","Ja",1,0.587,NA,0,0,-10,-10,"real"
"5","IV: 
adres_aantal_brp_adres: 5
","Ja",549,0.55,0.135,0.162112932604736,0.411657559198543,6.21129326047359,31.1657559198543,"real"
"6","IV: 
adres_aantal_brp_adres: 0
","Ja",12707,0.487,0.153,0.0965609506571181,0.27654048949398,-0.343904934288188,17.654048949398,"real_conditional"
"7","IV: 
adres_aantal_brp_adres: 1
","Ja",12707,0.487,0.153,0.0965609506571181,0.27654048949398,-0.343904934288188,17.654048949398,"real_conditional"
"8","IV: 
adres_aantal_brp_adres: 10
","Ja",12707,0.516,0.149,0.12630833398914,0.338710946722279,2.63083339891398,23.8710946722279,"real_conditional"
"9","IV: 
adres_aantal_brp_adres: 2
","Ja",12707,0.488,0.153,0.0968757377823247,0.27701267018179,-0.31242622176753,17.701267018179,"real_conditional"
"10","IV: 
adres_aantal_brp_adres: 25
","Ja",12707,0.53,0.147,0.145903832533249,0.372157078775478,4.59038325332494,27.2157078775478,"real_conditional"
"11","IV: 
adres_aantal_brp_adres: 5
","Ja",12707,0.491,0.152,0.100102305815692,0.283544503029826,0.0102305815692136,18.3544503029826,"real_conditional"
"12","IV: 
adres_aantal_brp_adres: 1
","Ja",2087,0.6,0.091,0.0795400095831337,0.592716818399617,-2.04599904168663,49.2716818399617,"synth"
"13","IV: 
adres_aantal_brp_adres: 10
","Ja",3,0.69,0.051,0.333333333333333,1,23.3333333333333,90,"synth"
"14","IV: 
adres_aantal_brp_adres: 2
","Ja",3856,0.606,0.085,0.0897302904564315,0.609958506224066,-1.02697095435685,50.9958506224066,"synth"
"15","IV: 
adres_aantal_brp_adres: 5
","Ja",1073,0.625,0.079,0.125815470643057,0.698042870456664,2.58154706430568,59.8042870456664,"synth"
"16","IV: 
adres_aantal_brp_adres: 0
","Ja",12508,0.611,0.085,0.0980172689478734,0.637751838823153,-0.198273105212664,53.7751838823153,"synth_conditional"
"17","IV: 
adres_aantal_brp_adres: 1
","Ja",12508,0.611,0.085,0.0980172689478734,0.637751838823153,-0.198273105212664,53.7751838823153,"synth_conditional"
"18","IV: 
adres_aantal_brp_adres: 10
","Ja",12508,0.629,0.081,0.140070354972817,0.712264150943396,4.00703549728174,61.2264150943396,"synth_conditional"
"19","IV: 
adres_aantal_brp_adres: 2
","Ja",12508,0.611,0.085,0.0981771666133675,0.638071634154141,-0.182283338663256,53.8071634154141,"synth_conditional"
"20","IV: 
adres_aantal_brp_adres: 25
","Ja",12508,0.64,0.08,0.174128557723057,0.754237288135593,7.41285577230572,65.4237288135593,"synth_conditional"
"21","IV: 
adres_aantal_brp_adres: 5
","Ja",12508,0.613,0.085,0.101535017588743,0.643428205948193,0.153501758874319,54.3428205948193,"synth_conditional"
