"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
relatie_kind_huidige_aantal: 0
relatie_kind_heeft_kinderen: 0
","Ja",9823,0.469,0.152,0.0802198920899929,0.235467779700702,-1.97801079100071,13.5467779700702,"real"
"2","IV: 
relatie_kind_huidige_aantal: 1
relatie_kind_heeft_kinderen: 1
","Ja",1303,0.547,0.142,0.158864159631619,0.426707597851113,5.88641596316193,32.6707597851113,"real"
"3","IV: 
relatie_kind_huidige_aantal: 2
relatie_kind_heeft_kinderen: 1
","Ja",826,0.573,0.128,0.177966101694915,0.453995157384988,7.79661016949152,35.3995157384988,"real"
"4","IV: 
relatie_kind_huidige_aantal: 3
relatie_kind_heeft_kinderen: 1
","Ja",439,0.586,0.121,0.202733485193622,0.510250569476082,10.2733485193622,41.0250569476082,"real"
"5","IV: 
relatie_kind_huidige_aantal: 4
relatie_kind_heeft_kinderen: 1
","Ja",159,0.55,0.12,0.144654088050314,0.389937106918239,4.46540880503145,28.9937106918239,"real"
"6","IV: 
relatie_kind_huidige_aantal: 5
relatie_kind_heeft_kinderen: 1
","Ja",65,0.548,0.12,0.0923076923076923,0.384615384615385,-0.769230769230769,28.4615384615385,"real"
"7","IV: 
relatie_kind_huidige_aantal: 6
relatie_kind_heeft_kinderen: 1
","Ja",30,0.546,0.151,0.166666666666667,0.366666666666667,6.66666666666667,26.6666666666667,"real"
"8","IV: 
relatie_kind_huidige_aantal: 0
relatie_kind_heeft_kinderen: 0
","Ja",12645,0.484,0.153,0.0944246737841044,0.266508501383946,-0.557532621589561,16.6508501383946,"real_conditional"
"9","IV: 
relatie_kind_huidige_aantal: 1
relatie_kind_heeft_kinderen: 1
","Ja",12645,0.508,0.145,0.108659549228944,0.311743772241993,0.865954922894424,21.1743772241993,"real_conditional"
"10","IV: 
relatie_kind_huidige_aantal: 2
relatie_kind_heeft_kinderen: 1
","Ja",12645,0.508,0.145,0.109608540925267,0.313009094503756,0.96085409252669,21.3009094503756,"real_conditional"
"11","IV: 
relatie_kind_huidige_aantal: 3
relatie_kind_heeft_kinderen: 1
","Ja",12645,0.508,0.145,0.110162119414788,0.313879003558719,1.01621194147885,21.3879003558719,"real_conditional"
"12","IV: 
relatie_kind_huidige_aantal: 4
relatie_kind_heeft_kinderen: 1
","Ja",12645,0.507,0.145,0.109054962435745,0.309450375642546,0.905496243574534,20.9450375642546,"real_conditional"
"13","IV: 
relatie_kind_huidige_aantal: 5
relatie_kind_heeft_kinderen: 1
","Ja",12645,0.507,0.145,0.109054962435745,0.309450375642546,0.905496243574534,20.9450375642546,"real_conditional"
"14","IV: 
relatie_kind_huidige_aantal: 6
relatie_kind_heeft_kinderen: 1
","Ja",12645,0.507,0.145,0.109054962435745,0.309450375642546,0.905496243574534,20.9450375642546,"real_conditional"
"15","IV: 
relatie_kind_huidige_aantal: 0
relatie_kind_heeft_kinderen: 0
","Ja",4443,0.588,0.089,0.0558181408957911,0.527346387575962,-4.41818591042089,42.7346387575962,"synth"
"16","IV: 
relatie_kind_huidige_aantal: 1
relatie_kind_heeft_kinderen: 0
","Ja",3735,0.621,0.081,0.118340026773762,0.690763052208835,1.83400267737617,59.0763052208835,"synth"
"17","IV: 
relatie_kind_huidige_aantal: 1
relatie_kind_heeft_kinderen: 1
","Ja",2432,0.623,0.078,0.112664473684211,0.691200657894737,1.26644736842105,59.1200657894737,"synth"
"18","IV: 
relatie_kind_huidige_aantal: 2
relatie_kind_heeft_kinderen: 1
","Ja",1782,0.633,0.081,0.148148148148148,0.732884399551066,4.81481481481481,63.2884399551066,"synth"
"19","IV: 
relatie_kind_huidige_aantal: 3
relatie_kind_heeft_kinderen: 1
","Ja",243,0.643,0.068,0.1440329218107,0.786008230452675,4.40329218106996,68.6008230452675,"synth"
"20","IV: 
relatie_kind_huidige_aantal: 4
relatie_kind_heeft_kinderen: 1
","Ja",10,0.644,0.083,0.2,0.8,10,70,"synth"
"21","IV: 
relatie_kind_huidige_aantal: 0
relatie_kind_heeft_kinderen: 0
","Ja",12508,0.597,0.087,0.0742724656220019,0.567876559002239,-2.57275343779981,46.7876559002239,"synth_conditional"
"22","IV: 
relatie_kind_huidige_aantal: 1
relatie_kind_heeft_kinderen: 1
","Ja",12508,0.62,0.082,0.110649184521906,0.679964822513591,1.0649184521906,57.9964822513591,"synth_conditional"
"23","IV: 
relatie_kind_huidige_aantal: 2
relatie_kind_heeft_kinderen: 1
","Ja",12508,0.621,0.082,0.11432683082827,0.683562519987208,1.43268308282699,58.3562519987208,"synth_conditional"
"24","IV: 
relatie_kind_huidige_aantal: 3
relatie_kind_heeft_kinderen: 1
","Ja",12508,0.622,0.082,0.118404221298369,0.685881036136872,1.8404221298369,58.5881036136872,"synth_conditional"
"25","IV: 
relatie_kind_huidige_aantal: 4
relatie_kind_heeft_kinderen: 1
","Ja",12508,0.619,0.083,0.113207547169811,0.676926766869204,1.32075471698113,57.6926766869204,"synth_conditional"
"26","IV: 
relatie_kind_huidige_aantal: 5
relatie_kind_heeft_kinderen: 1
","Ja",12508,0.619,0.083,0.113207547169811,0.676926766869204,1.32075471698113,57.6926766869204,"synth_conditional"
"27","IV: 
relatie_kind_huidige_aantal: 6
relatie_kind_heeft_kinderen: 1
","Ja",12508,0.619,0.083,0.113207547169811,0.676926766869204,1.32075471698113,57.6926766869204,"synth_conditional"
